time,am_pm,month_day,months,year,usage_kWh,date,day_of_week
07,AM,18th,Nov,2014,0.421,2014-11-18,Tuesday
08,AM,18,Nov,2014,0.212,2014-11-18,Tuesday
09,AM,18,Nov,2014,0.154,2014-11-18,Tuesday
10,AM,18,Nov,2014,0.193,2014-11-18,Tuesday
11,AM,18,Nov,2014,0.25,2014-11-18,Tuesday
12,AM,18th,Nov,2014,0.144,2014-11-18,Tuesday
01,PM,18th,Nov,2014,0.184,2014-11-18,Tuesday
02,PM,18,Nov,2014,0.198,2014-11-18,Tuesday
03,PM,18,Nov,2014,0.155,2014-11-18,Tuesday
04,PM,18,Nov,2014,0.164,2014-11-18,Tuesday
05,PM,18,Nov,2014,0.474,2014-11-18,Tuesday
06,PM,18,Nov,2014,0.58,2014-11-18,Tuesday
07,PM,18th,Nov,2014,0.778,2014-11-18,Tuesday
08,PM,18,Nov,2014,0.806,2014-11-18,Tuesday
09,PM,18th,Nov,2014,0.308,2014-11-18,Tuesday
10,PM,18,Nov,2014,0.239,2014-11-18,Tuesday
11,PM,18th,Nov,2014,0.252,2014-11-18,Tuesday
12,PM,18,Nov,2014,0.248,2014-11-18,Tuesday
01,AM,19,Nov,2014,0.10,2014-11-19,Wednesday
02,AM,19,Nov,2014,0.091,2014-11-19,Wednesday
03,AM,19th,Nov,2014,0.09,2014-11-19,Wednesday
04,AM,19,Nov,2014,0.104,2014-11-19,Wednesday
05,AM,19th,Nov,2014,0.421,2014-11-19,Wednesday
06,AM,19,Nov,2014,0.437,2014-11-19,Wednesday
07,AM,19,Nov,2014,0.401,2014-11-19,Wednesday
08,AM,19,Nov,2014,0.185,2014-11-19,Wednesday
09,AM,19th,Nov,2014,0.127,2014-11-19,Wednesday
10,AM,19,Nov,2014,0.158,2014-11-19,Wednesday
11,AM,19th,Nov,2014,0.227,2014-11-19,Wednesday
12,AM,19,Nov,2014,0.122,2014-11-19,Wednesday
01,PM,19th,Nov,2014,0.187,2014-11-19,Wednesday
02,PM,19th,Nov,2014,0.153,2014-11-19,Wednesday
03,PM,19th,Nov,2014,0.182,2014-11-19,Wednesday
04,PM,19th,Nov,2014,0.146,2014-11-19,Wednesday
05,PM,19,Nov,2014,0.702,2014-11-19,Wednesday
06,PM,19th,Nov,2014,0.536,2014-11-19,Wednesday
07,PM,19th,Nov,2014,0.907,2014-11-19,Wednesday
08,PM,19,Nov,2014,0.742,2014-11-19,Wednesday
09,PM,19th,Nov,2014,0.316,2014-11-19,Wednesday
10,PM,19,Nov,2014,0.182,2014-11-19,Wednesday
11,PM,19th,Nov,2014,0.191,2014-11-19,Wednesday
12,PM,19,Nov,2014,0.23,2014-11-19,Wednesday
01,AM,20,Nov,2014,0.10,2014-11-20,Thursday
02,AM,20th,Nov,2014,0.072,2014-11-20,Thursday
03,AM,20th,Nov,2014,0.097,2014-11-20,Thursday
04,AM,20,Nov,2014,0.08,2014-11-20,Thursday
05,AM,20th,Nov,2014,0.535,2014-11-20,Thursday
06,AM,20th,Nov,2014,0.572,2014-11-20,Thursday
07,AM,20,Nov,2014,0.478,2014-11-20,Thursday
08,AM,20,Nov,2014,0.171,2014-11-20,Thursday
09,AM,20,Nov,2014,0.122,2014-11-20,Thursday
10,AM,20,Nov,2014,0.146,2014-11-20,Thursday
11,AM,20th,Nov,2014,0.23,2014-11-20,Thursday
12,AM,20th,Nov,2014,0.158,2014-11-20,Thursday
01,PM,20th,Nov,2014,0.158,2014-11-20,Thursday
02,PM,20th,Nov,2014,0.151,2014-11-20,Thursday
03,PM,20,Nov,2014,0.151,2014-11-20,Thursday
04,PM,20th,Nov,2014,0.203,2014-11-20,Thursday
05,PM,20,Nov,2014,0.509,2014-11-20,Thursday
06,PM,20th,Nov,2014,0.737,2014-11-20,Thursday
07,PM,20th,Nov,2014,0.794,2014-11-20,Thursday
08,PM,20th,Nov,2014,0.641,2014-11-20,Thursday
09,PM,20,Nov,2014,0.302,2014-11-20,Thursday
10,PM,20,Nov,2014,0.218,2014-11-20,Thursday
11,PM,20,Nov,2014,0.248,2014-11-20,Thursday
12,PM,20,Nov,2014,0.20,2014-11-20,Thursday
01,AM,21,Nov,2014,0.086,2014-11-21,Friday
02,AM,21st,Nov,2014,0.095,2014-11-21,Friday
03,AM,21st,Nov,2014,0.086,2014-11-21,Friday
04,AM,21st,Nov,2014,0.104,2014-11-21,Friday
05,AM,21st,Nov,2014,0.505,2014-11-21,Friday
06,AM,21st,Nov,2014,0.589,2014-11-21,Friday
07,AM,21,Nov,2014,0.373,2014-11-21,Friday
08,AM,21st,Nov,2014,0.189,2014-11-21,Friday
09,AM,21,Nov,2014,0.112,2014-11-21,Friday
10,AM,21st,Nov,2014,0.144,2014-11-21,Friday
11,AM,21st,Nov,2014,0.18,2014-11-21,Friday
12,AM,21,Nov,2014,0.15,2014-11-21,Friday
01,PM,21st,Nov,2014,0.18,2014-11-21,Friday
02,PM,21st,Nov,2014,0.158,2014-11-21,Friday
03,PM,21st,Nov,2014,0.164,2014-11-21,Friday
04,PM,21,Nov,2014,0.171,2014-11-21,Friday
05,PM,21st,Nov,2014,0.626,2014-11-21,Friday
06,PM,21,Nov,2014,0.674,2014-11-21,Friday
07,PM,21st,Nov,2014,0.948,2014-11-21,Friday
08,PM,21,Nov,2014,0.59,2014-11-21,Friday
09,PM,21,Nov,2014,0.18,2014-11-21,Friday
10,PM,21st,Nov,2014,0.252,2014-11-21,Friday
11,PM,21,Nov,2014,0.477,2014-11-21,Friday
12,PM,21,Nov,2014,0.252,2014-11-21,Friday
01,AM,22,Nov,2014,0.159,2014-11-22,Saturday
02,AM,22nd,Nov,2014,0.14,2014-11-22,Saturday
03,AM,22,Nov,2014,0.151,2014-11-22,Saturday
04,AM,22,Nov,2014,0.15,2014-11-22,Saturday
05,AM,22,Nov,2014,0.139,2014-11-22,Saturday
06,AM,22nd,Nov,2014,0.324,2014-11-22,Saturday
07,AM,22nd,Nov,2014,0.535,2014-11-22,Saturday
08,AM,22,Nov,2014,0.614,2014-11-22,Saturday
09,AM,22,Nov,2014,0.365,2014-11-22,Saturday
10,AM,22,Nov,2014,0.227,2014-11-22,Saturday
11,AM,22,Nov,2014,0.227,2014-11-22,Saturday
12,AM,22,Nov,2014,0.425,2014-11-22,Saturday
01,PM,22,Nov,2014,0.302,2014-11-22,Saturday
02,PM,22nd,Nov,2014,0.331,2014-11-22,Saturday
03,PM,22nd,Nov,2014,0.348,2014-11-22,Saturday
04,PM,22,Nov,2014,0.454,2014-11-22,Saturday
05,PM,22nd,Nov,2014,0.478,2014-11-22,Saturday
06,PM,22,Nov,2014,0.705,2014-11-22,Saturday
07,PM,22nd,Nov,2014,0.948,2014-11-22,Saturday
08,PM,22nd,Nov,2014,0.891,2014-11-22,Saturday
09,PM,22,Nov,2014,0.157,2014-11-22,Saturday
10,PM,22,Nov,2014,0.198,2014-11-22,Saturday
11,PM,22,Nov,2014,0.509,2014-11-22,Saturday
12,PM,22nd,Nov,2014,0.297,2014-11-22,Saturday
01,AM,23rd,Nov,2014,0.147,2014-11-23,Sunday
02,AM,23,Nov,2014,0.12,2014-11-23,Sunday
03,AM,23rd,Nov,2014,0.147,2014-11-23,Sunday
04,AM,23,Nov,2014,0.139,2014-11-23,Sunday
05,AM,23,Nov,2014,0.153,2014-11-23,Sunday
06,AM,23rd,Nov,2014,0.414,2014-11-23,Sunday
07,AM,23,Nov,2014,0.551,2014-11-23,Sunday
08,AM,23rd,Nov,2014,0.515,2014-11-23,Sunday
09,AM,23rd,Nov,2014,0.324,2014-11-23,Sunday
10,AM,23,Nov,2014,0.308,2014-11-23,Sunday
11,AM,23,Nov,2014,0.305,2014-11-23,Sunday
12,AM,23rd,Nov,2014,0.324,2014-11-23,Sunday
01,PM,23rd,Nov,2014,0.254,2014-11-23,Sunday
02,PM,23,Nov,2014,0.414,2014-11-23,Sunday
03,PM,23,Nov,2014,0.429,2014-11-23,Sunday
04,PM,23rd,Nov,2014,0.45,2014-11-23,Sunday
05,PM,23,Nov,2014,0.381,2014-11-23,Sunday
06,PM,23rd,Nov,2014,0.948,2014-11-23,Sunday
07,PM,23,Nov,2014,0.899,2014-11-23,Sunday
08,PM,23,Nov,2014,0.778,2014-11-23,Sunday
09,PM,23rd,Nov,2014,0.311,2014-11-23,Sunday
10,PM,23rd,Nov,2014,0.254,2014-11-23,Sunday
11,PM,23rd,Nov,2014,0.259,2014-11-23,Sunday
12,PM,23,Nov,2014,0.284,2014-11-23,Sunday
01,AM,24,Nov,2014,0.09,2014-11-24,Monday
02,AM,24th,Nov,2014,0.108,2014-11-24,Monday
03,AM,24,Nov,2014,0.076,2014-11-24,Monday
04,AM,24th,Nov,2014,0.094,2014-11-24,Monday
05,AM,24,Nov,2014,0.579,2014-11-24,Monday
06,AM,24th,Nov,2014,0.508,2014-11-24,Monday
07,AM,24th,Nov,2014,0.373,2014-11-24,Monday
08,AM,24,Nov,2014,0.20,2014-11-24,Monday
09,AM,24th,Nov,2014,0.131,2014-11-24,Monday
10,AM,24,Nov,2014,0.144,2014-11-24,Monday
11,AM,24th,Nov,2014,0.18,2014-11-24,Monday
12,AM,24th,Nov,2014,0.135,2014-11-24,Monday
01,PM,24th,Nov,2014,0.162,2014-11-24,Monday
02,PM,24,Nov,2014,0.175,2014-11-24,Monday
03,PM,24th,Nov,2014,0.198,2014-11-24,Monday
04,PM,24,Nov,2014,0.18,2014-11-24,Monday
05,PM,24th,Nov,2014,0.62,2014-11-24,Monday
06,PM,24th,Nov,2014,0.693,2014-11-24,Monday
07,PM,24th,Nov,2014,0.794,2014-11-24,Monday
08,PM,24th,Nov,2014,0.821,2014-11-24,Monday
09,PM,24,Nov,2014,0.281,2014-11-24,Monday
10,PM,24,Nov,2014,0.223,2014-11-24,Monday
11,PM,24th,Nov,2014,0.214,2014-11-24,Monday
12,PM,24,Nov,2014,0.234,2014-11-24,Monday
01,AM,25,Nov,2014,0.095,2014-11-25,Tuesday
02,AM,25,Nov,2014,0.073,2014-11-25,Tuesday
03,AM,25th,Nov,2014,0.076,2014-11-25,Tuesday
04,AM,25th,Nov,2014,0.083,2014-11-25,Tuesday
05,AM,25,Nov,2014,0.579,2014-11-25,Tuesday
06,AM,25th,Nov,2014,0.605,2014-11-25,Tuesday
07,AM,25,Nov,2014,0.437,2014-11-25,Tuesday
08,AM,25,Nov,2014,0.189,2014-11-25,Tuesday
09,AM,25,Nov,2014,0.146,2014-11-25,Tuesday
10,AM,25,Nov,2014,0.144,2014-11-25,Tuesday
11,AM,25,Nov,2014,0.234,2014-11-25,Tuesday
12,AM,25,Nov,2014,0.162,2014-11-25,Tuesday
01,PM,25,Nov,2014,0.16,2014-11-25,Tuesday
02,PM,25,Nov,2014,0.214,2014-11-25,Tuesday
03,PM,25th,Nov,2014,0.193,2014-11-25,Tuesday
04,PM,25th,Nov,2014,0.212,2014-11-25,Tuesday
05,PM,25th,Nov,2014,0.515,2014-11-25,Tuesday
06,PM,25th,Nov,2014,0.725,2014-11-25,Tuesday
07,PM,25th,Nov,2014,0.745,2014-11-25,Tuesday
08,PM,25,Nov,2014,0.677,2014-11-25,Tuesday
09,PM,25,Nov,2014,0.294,2014-11-25,Tuesday
10,PM,25,Nov,2014,0.207,2014-11-25,Tuesday
11,PM,25th,Nov,2014,0.196,2014-11-25,Tuesday
12,PM,25,Nov,2014,0.252,2014-11-25,Tuesday
01,AM,26,Nov,2014,0.078,2014-11-26,Wednesday
02,AM,26th,Nov,2014,0.087,2014-11-26,Wednesday
03,AM,26th,Nov,2014,0.105,2014-11-26,Wednesday
04,AM,26th,Nov,2014,0.077,2014-11-26,Wednesday
05,AM,26th,Nov,2014,0.574,2014-11-26,Wednesday
06,AM,26th,Nov,2014,0.432,2014-11-26,Wednesday
07,AM,26,Nov,2014,0.377,2014-11-26,Wednesday
08,AM,26th,Nov,2014,0.20,2014-11-26,Wednesday
09,AM,26th,Nov,2014,0.136,2014-11-26,Wednesday
10,AM,26,Nov,2014,0.203,2014-11-26,Wednesday
11,AM,26,Nov,2014,0.18,2014-11-26,Wednesday
12,AM,26,Nov,2014,0.146,2014-11-26,Wednesday
01,PM,26,Nov,2014,0.182,2014-11-26,Wednesday
02,PM,26,Nov,2014,0.20,2014-11-26,Wednesday
03,PM,26,Nov,2014,0.169,2014-11-26,Wednesday
04,PM,26th,Nov,2014,0.148,2014-11-26,Wednesday
05,PM,26,Nov,2014,0.486,2014-11-26,Wednesday
06,PM,26th,Nov,2014,0.636,2014-11-26,Wednesday
07,PM,26th,Nov,2014,0.915,2014-11-26,Wednesday
08,PM,26,Nov,2014,0.842,2014-11-26,Wednesday
09,PM,26th,Nov,2014,0.27,2014-11-26,Wednesday
10,PM,26,Nov,2014,0.198,2014-11-26,Wednesday
11,PM,26th,Nov,2014,0.198,2014-11-26,Wednesday
12,PM,26,Nov,2014,0.261,2014-11-26,Wednesday
01,AM,27,Nov,2014,0.10,2014-11-27,Thursday
02,AM,27,Nov,2014,0.079,2014-11-27,Thursday
03,AM,27,Nov,2014,0.089,2014-11-27,Thursday
04,AM,27,Nov,2014,0.088,2014-11-27,Thursday
05,AM,27,Nov,2014,0.411,2014-11-27,Thursday
06,AM,27th,Nov,2014,0.61,2014-11-27,Thursday
07,AM,27th,Nov,2014,0.401,2014-11-27,Thursday
08,AM,27th,Nov,2014,0.211,2014-11-27,Thursday
09,AM,27th,Nov,2014,0.117,2014-11-27,Thursday
10,AM,27th,Nov,2014,0.18,2014-11-27,Thursday
11,AM,27th,Nov,2014,0.221,2014-11-27,Thursday
12,AM,27th,Nov,2014,0.136,2014-11-27,Thursday
01,PM,27,Nov,2014,0.155,2014-11-27,Thursday
02,PM,27,Nov,2014,0.149,2014-11-27,Thursday
03,PM,27,Nov,2014,0.205,2014-11-27,Thursday
04,PM,27th,Nov,2014,0.169,2014-11-27,Thursday
05,PM,27th,Nov,2014,0.474,2014-11-27,Thursday
06,PM,27,Nov,2014,0.63,2014-11-27,Thursday
07,PM,27,Nov,2014,0.753,2014-11-27,Thursday
08,PM,27th,Nov,2014,0.626,2014-11-27,Thursday
09,PM,27th,Nov,2014,0.292,2014-11-27,Thursday
10,PM,27,Nov,2014,0.207,2014-11-27,Thursday
11,PM,27th,Nov,2014,0.216,2014-11-27,Thursday
12,PM,27,Nov,2014,0.266,2014-11-27,Thursday
01,AM,28,Nov,2014,0.102,2014-11-28,Friday
02,AM,28,Nov,2014,0.092,2014-11-28,Friday
03,AM,28th,Nov,2014,0.09,2014-11-28,Friday
04,AM,28,Nov,2014,0.081,2014-11-28,Friday
05,AM,28th,Nov,2014,0.48,2014-11-28,Friday
06,AM,28,Nov,2014,0.545,2014-11-28,Friday
07,AM,28,Nov,2014,0.47,2014-11-28,Friday
08,AM,28,Nov,2014,0.20,2014-11-28,Friday
09,AM,28,Nov,2014,0.112,2014-11-28,Friday
10,AM,28th,Nov,2014,0.144,2014-11-28,Friday
11,AM,28th,Nov,2014,0.257,2014-11-28,Friday
12,AM,28th,Nov,2014,0.139,2014-11-28,Friday
01,PM,28,Nov,2014,0.167,2014-11-28,Friday
02,PM,28th,Nov,2014,0.184,2014-11-28,Friday
03,PM,28,Nov,2014,0.153,2014-11-28,Friday
04,PM,28,Nov,2014,0.194,2014-11-28,Friday
05,PM,28,Nov,2014,0.661,2014-11-28,Friday
06,PM,28,Nov,2014,0.599,2014-11-28,Friday
07,PM,28,Nov,2014,0.689,2014-11-28,Friday
08,PM,28,Nov,2014,0.864,2014-11-28,Friday
09,PM,28th,Nov,2014,0.207,2014-11-28,Friday
10,PM,28,Nov,2014,0.331,2014-11-28,Friday
11,PM,28th,Nov,2014,0.495,2014-11-28,Friday
12,PM,28th,Nov,2014,0.245,2014-11-28,Friday
01,AM,29,Nov,2014,0.159,2014-11-29,Saturday
02,AM,29,Nov,2014,0.12,2014-11-29,Saturday
03,AM,29th,Nov,2014,0.116,2014-11-29,Saturday
04,AM,29th,Nov,2014,0.143,2014-11-29,Saturday
05,AM,29th,Nov,2014,0.143,2014-11-29,Saturday
06,AM,29,Nov,2014,0.353,2014-11-29,Saturday
07,AM,29th,Nov,2014,0.459,2014-11-29,Saturday
08,AM,29th,Nov,2014,0.474,2014-11-29,Saturday
09,AM,29th,Nov,2014,0.373,2014-11-29,Saturday
10,AM,29th,Nov,2014,0.267,2014-11-29,Saturday
11,AM,29,Nov,2014,0.227,2014-11-29,Saturday
12,AM,29,Nov,2014,0.313,2014-11-29,Saturday
01,PM,29,Nov,2014,0.259,2014-11-29,Saturday
02,PM,29,Nov,2014,0.414,2014-11-29,Saturday
03,PM,29,Nov,2014,0.47,2014-11-29,Saturday
04,PM,29,Nov,2014,0.466,2014-11-29,Saturday
05,PM,29,Nov,2014,0.462,2014-11-29,Saturday
06,PM,29,Nov,2014,0.713,2014-11-29,Saturday
07,PM,29,Nov,2014,0.689,2014-11-29,Saturday
08,PM,29th,Nov,2014,0.68,2014-11-29,Saturday
09,PM,29,Nov,2014,0.153,2014-11-29,Saturday
10,PM,29th,Nov,2014,0.187,2014-11-29,Saturday
11,PM,29th,Nov,2014,0.495,2014-11-29,Saturday
12,PM,29th,Nov,2014,0.232,2014-11-29,Saturday
01,AM,30th,Nov,2014,0.119,2014-11-30,Sunday
02,AM,30,Nov,2014,0.122,2014-11-30,Sunday
03,AM,30,Nov,2014,0.123,2014-11-30,Sunday
04,AM,30,Nov,2014,0.13,2014-11-30,Sunday
05,AM,30,Nov,2014,0.111,2014-11-30,Sunday
06,AM,30th,Nov,2014,0.389,2014-11-30,Sunday
07,AM,30th,Nov,2014,0.578,2014-11-30,Sunday
08,AM,30th,Nov,2014,0.48,2014-11-30,Sunday
09,AM,30,Nov,2014,0.405,2014-11-30,Sunday
10,AM,30,Nov,2014,0.297,2014-11-30,Sunday
11,AM,30,Nov,2014,0.216,2014-11-30,Sunday
12,AM,30th,Nov,2014,0.382,2014-11-30,Sunday
01,PM,30,Nov,2014,0.286,2014-11-30,Sunday
02,PM,30,Nov,2014,0.403,2014-11-30,Sunday
03,PM,30th,Nov,2014,0.47,2014-11-30,Sunday
04,PM,30th,Nov,2014,0.393,2014-11-30,Sunday
05,PM,30th,Nov,2014,0.344,2014-11-30,Sunday
06,PM,30th,Nov,2014,0.834,2014-11-30,Sunday
07,PM,30,Nov,2014,0.802,2014-11-30,Sunday
08,PM,30th,Nov,2014,0.713,2014-11-30,Sunday
09,PM,30,Nov,2014,0.281,2014-11-30,Sunday
10,PM,30th,Nov,2014,0.191,2014-11-30,Sunday
11,PM,30th,Nov,2014,0.266,2014-11-30,Sunday
12,PM,30,Nov,2014,0.316,2014-11-30,Sunday
01,AM,01,Dec,2014,0.198,2014-12-01,Monday
02,AM,01st,Dec,2014,0.185,2014-12-01,Monday
03,AM,01,Dec,2014,0.233,2014-12-01,Monday
04,AM,01,Dec,2014,0.191,2014-12-01,Monday
05,AM,01st,Dec,2014,1.428,2014-12-01,Monday
06,AM,01,Dec,2014,1.056,2014-12-01,Monday
07,AM,01,Dec,2014,0.97,2014-12-01,Monday
08,AM,01,Dec,2014,0.51,2014-12-01,Monday
09,AM,1st,Dec,2014,0.30,2014-12-01,Monday
10,AM,01st,Dec,2014,0.48,2014-12-01,Monday
11,AM,1st,Dec,2014,0.451,2014-12-01,Monday
12,AM,1st,Dec,2014,0.327,2014-12-01,Monday
01,PM,01,Dec,2014,0.352,2014-12-01,Monday
02,PM,1st,Dec,2014,0.471,2014-12-01,Monday
03,PM,01,Dec,2014,0.374,2014-12-01,Monday
04,PM,01,Dec,2014,0.361,2014-12-01,Monday
05,PM,01,Dec,2014,1.401,2014-12-01,Monday
06,PM,01st,Dec,2014,1.417,2014-12-01,Monday
07,PM,01,Dec,2014,1.94,2014-12-01,Monday
08,PM,01,Dec,2014,1.707,2014-12-01,Monday
09,PM,01,Dec,2014,0.64,2014-12-01,Monday
10,PM,1st,Dec,2014,0.644,2014-12-01,Monday
11,PM,01st,Dec,2014,0.60,2014-12-01,Monday
12,PM,01,Dec,2014,0.605,2014-12-01,Monday
01,AM,02nd,Dec,2014,0.209,2014-12-02,Tuesday
02,AM,2nd,Dec,2014,0.238,2014-12-02,Tuesday
03,AM,02,Dec,2014,0.227,2014-12-02,Tuesday
04,AM,2nd,Dec,2014,0.231,2014-12-02,Tuesday
05,AM,02,Dec,2014,1.016,2014-12-02,Tuesday
06,AM,02,Dec,2014,1.201,2014-12-02,Tuesday
07,AM,02,Dec,2014,1.089,2014-12-02,Tuesday
08,AM,02,Dec,2014,0.405,2014-12-02,Tuesday
09,AM,02,Dec,2014,0.274,2014-12-02,Tuesday
10,AM,02,Dec,2014,0.418,2014-12-02,Tuesday
11,AM,02,Dec,2014,0.578,2014-12-02,Tuesday
12,AM,2nd,Dec,2014,0.267,2014-12-02,Tuesday
01,PM,02,Dec,2014,0.484,2014-12-02,Tuesday
02,PM,02,Dec,2014,0.387,2014-12-02,Tuesday
03,PM,02,Dec,2014,0.458,2014-12-02,Tuesday
04,PM,02,Dec,2014,0.409,2014-12-02,Tuesday
05,PM,02,Dec,2014,1.43,2014-12-02,Tuesday
06,PM,02nd,Dec,2014,1.463,2014-12-02,Tuesday
07,PM,02nd,Dec,2014,2.158,2014-12-02,Tuesday
08,PM,02,Dec,2014,1.654,2014-12-02,Tuesday
09,PM,02nd,Dec,2014,0.739,2014-12-02,Tuesday
10,PM,02,Dec,2014,0.616,2014-12-02,Tuesday
11,PM,02nd,Dec,2014,0.484,2014-12-02,Tuesday
12,PM,02,Dec,2014,0.484,2014-12-02,Tuesday
01,AM,3rd,Dec,2014,0.185,2014-12-03,Wednesday
02,AM,3rd,Dec,2014,0.211,2014-12-03,Wednesday
03,AM,3rd,Dec,2014,0.253,2014-12-03,Wednesday
04,AM,03rd,Dec,2014,0.222,2014-12-03,Wednesday
05,AM,03rd,Dec,2014,1.077,2014-12-03,Wednesday
06,AM,03,Dec,2014,1.188,2014-12-03,Wednesday
07,AM,03rd,Dec,2014,0.881,2014-12-03,Wednesday
08,AM,03,Dec,2014,0.37,2014-12-03,Wednesday
09,AM,03,Dec,2014,0.297,2014-12-03,Wednesday
10,AM,03,Dec,2014,0.475,2014-12-03,Wednesday
11,AM,3rd,Dec,2014,0.633,2014-12-03,Wednesday
12,AM,3rd,Dec,2014,0.30,2014-12-03,Wednesday
01,PM,3rd,Dec,2014,0.387,2014-12-03,Wednesday
02,PM,03rd,Dec,2014,0.352,2014-12-03,Wednesday
03,PM,03,Dec,2014,0.427,2014-12-03,Wednesday
04,PM,03,Dec,2014,0.488,2014-12-03,Wednesday
05,PM,03,Dec,2014,1.43,2014-12-03,Wednesday
06,PM,03rd,Dec,2014,1.355,2014-12-03,Wednesday
07,PM,03,Dec,2014,1.861,2014-12-03,Wednesday
08,PM,3rd,Dec,2014,1.918,2014-12-03,Wednesday
09,PM,03,Dec,2014,0.785,2014-12-03,Wednesday
10,PM,03,Dec,2014,0.512,2014-12-03,Wednesday
11,PM,03,Dec,2014,0.605,2014-12-03,Wednesday
12,PM,3rd,Dec,2014,0.594,2014-12-03,Wednesday
01,AM,4th,Dec,2014,0.253,2014-12-04,Thursday
02,AM,04,Dec,2014,0.253,2014-12-04,Thursday
03,AM,04,Dec,2014,0.231,2014-12-04,Thursday
04,AM,04,Dec,2014,0.194,2014-12-04,Thursday
05,AM,04th,Dec,2014,1.222,2014-12-04,Thursday
06,AM,04th,Dec,2014,1.478,2014-12-04,Thursday
07,AM,04th,Dec,2014,1.099,2014-12-04,Thursday
08,AM,04,Dec,2014,0.506,2014-12-04,Thursday
09,AM,04,Dec,2014,0.264,2014-12-04,Thursday
10,AM,04,Dec,2014,0.409,2014-12-04,Thursday
11,AM,04,Dec,2014,0.457,2014-12-04,Thursday
12,AM,04,Dec,2014,0.30,2014-12-04,Thursday
01,PM,04,Dec,2014,0.502,2014-12-04,Thursday
02,PM,04,Dec,2014,0.409,2014-12-04,Thursday
03,PM,04,Dec,2014,0.506,2014-12-04,Thursday
04,PM,04,Dec,2014,0.374,2014-12-04,Thursday
05,PM,04,Dec,2014,1.258,2014-12-04,Thursday
06,PM,04,Dec,2014,1.617,2014-12-04,Thursday
07,PM,04,Dec,2014,2.099,2014-12-04,Thursday
08,PM,04,Dec,2014,1.531,2014-12-04,Thursday
09,PM,04,Dec,2014,0.607,2014-12-04,Thursday
10,PM,04,Dec,2014,0.523,2014-12-04,Thursday
11,PM,04,Dec,2014,0.66,2014-12-04,Thursday
12,PM,04th,Dec,2014,0.616,2014-12-04,Thursday
01,AM,05,Dec,2014,0.257,2014-12-05,Friday
02,AM,05,Dec,2014,0.213,2014-12-05,Friday
03,AM,5th,Dec,2014,0.198,2014-12-05,Friday
04,AM,05,Dec,2014,0.233,2014-12-05,Friday
05,AM,5th,Dec,2014,1.089,2014-12-05,Friday
06,AM,05,Dec,2014,1.135,2014-12-05,Friday
07,AM,05th,Dec,2014,1.079,2014-12-05,Friday
08,AM,05th,Dec,2014,0.427,2014-12-05,Friday
09,AM,05,Dec,2014,0.373,2014-12-05,Friday
10,AM,05,Dec,2014,0.493,2014-12-05,Friday
11,AM,5th,Dec,2014,0.539,2014-12-05,Friday
12,AM,5th,Dec,2014,0.343,2014-12-05,Friday
01,PM,05th,Dec,2014,0.37,2014-12-05,Friday
02,PM,05th,Dec,2014,0.458,2014-12-05,Friday
03,PM,05,Dec,2014,0.392,2014-12-05,Friday
04,PM,05,Dec,2014,0.378,2014-12-05,Friday
05,PM,05,Dec,2014,1.473,2014-12-05,Friday
06,PM,05,Dec,2014,1.586,2014-12-05,Friday
07,PM,5th,Dec,2014,2.178,2014-12-05,Friday
08,PM,05,Dec,2014,2.042,2014-12-05,Friday
09,PM,05th,Dec,2014,0.427,2014-12-05,Friday
10,PM,5th,Dec,2014,0.801,2014-12-05,Friday
11,PM,05,Dec,2014,1.21,2014-12-05,Friday
12,PM,05,Dec,2014,0.589,2014-12-05,Friday
01,AM,06,Dec,2014,0.333,2014-12-06,Saturday
02,AM,06th,Dec,2014,0.317,2014-12-06,Saturday
03,AM,06,Dec,2014,0.383,2014-12-06,Saturday
04,AM,06,Dec,2014,0.274,2014-12-06,Saturday
05,AM,06,Dec,2014,0.327,2014-12-06,Saturday
06,AM,6th,Dec,2014,0.713,2014-12-06,Saturday
07,AM,06,Dec,2014,1.294,2014-12-06,Saturday
08,AM,6th,Dec,2014,1.258,2014-12-06,Saturday
09,AM,06,Dec,2014,1.148,2014-12-06,Saturday
10,AM,06th,Dec,2014,0.581,2014-12-06,Saturday
11,AM,06th,Dec,2014,0.772,2014-12-06,Saturday
12,AM,06,Dec,2014,0.836,2014-12-06,Saturday
01,PM,06,Dec,2014,0.594,2014-12-06,Saturday
02,PM,06,Dec,2014,0.862,2014-12-06,Saturday
03,PM,6th,Dec,2014,0.99,2014-12-06,Saturday
04,PM,06,Dec,2014,1.109,2014-12-06,Saturday
05,PM,6th,Dec,2014,0.96,2014-12-06,Saturday
06,PM,06,Dec,2014,1.861,2014-12-06,Saturday
07,PM,6th,Dec,2014,1.96,2014-12-06,Saturday
08,PM,06th,Dec,2014,2.218,2014-12-06,Saturday
09,PM,06,Dec,2014,0.515,2014-12-06,Saturday
10,PM,06,Dec,2014,0.453,2014-12-06,Saturday
11,PM,6th,Dec,2014,1.056,2014-12-06,Saturday
12,PM,06th,Dec,2014,0.66,2014-12-06,Saturday
01,AM,07th,Dec,2014,0.343,2014-12-07,Sunday
02,AM,07,Dec,2014,0.34,2014-12-07,Sunday
03,AM,07,Dec,2014,0.33,2014-12-07,Sunday
04,AM,7th,Dec,2014,0.294,2014-12-07,Sunday
05,AM,07th,Dec,2014,0.393,2014-12-07,Sunday
06,AM,7th,Dec,2014,0.836,2014-12-07,Sunday
